-0.1998138839,-0.0563301729,0.1143931822,0.9715016883
-0.2795949607,-0.0575412227,-0.0001567233,0.9583922194
-0.0862194756,-0.1165795508,0.0358240928,0.9887831125
-0.0362290151,0.0745331099,0.135673758,0.9872815733
-0.1670543673,0.1690574632,0.0683975883,0.9689345599
-0.1677250142,-0.1713775203,0.0740020959,0.9679988394
-0.1166341261,0.2324887103,-0.0383639692,0.9648179574
-0.2035783793,-0.2133462912,0.0774506722,0.9523867867
-0.120275982,0.2672660412,-0.0556769824,0.9544645843
-0.0992514268,0.0165404158,-0.013521044,0.9948330269
0.1851550857,0.0881191485,0.0233067305,0.9784730001
-0.2571914427,0.256394126,0.0458492513,0.9305979055
-0.2383079492,0.4225646397,-0.0872639034,0.8700766945
-0.1372608363,0.2180134176,-0.010831267,0.9661844052
-0.2547362484,0.4020174597,-0.0859661682,0.8752721046
-0.1566249506,0.653170638,-0.1021095154,0.7337645449
-0.144777543,0.6407311306,-0.0242742285,0.7536006399
-0.184676922,0.0054052651,0.0428003108,0.9818519999
-0.0481022935,-0.0221396869,0.1138747946,0.9920829287
-0.0805933756,0.0482206971,-0.0005127989,0.9955798366
-0.0539587679,-0.2751229454,0.026043281,0.9595402921
-0.0336460773,-0.5322649334,0.1190070665,0.8374958694
-0.1262872627,0.1747178416,-0.0704923165,0.9739384177
-0.1716109317,0.0862728856,0.041078132,0.9805198983
-0.2381717232,0.0152519759,0.0235657261,0.9708173224
-0.1001302091,0.0474570959,0.0718485208,0.9912414211
-0.1766917076,0.209285234,-0.0510039534,0.9604052957
-0.0833323454,0.411572263,-0.092684637,0.9028142644
-0.2571218285,0.1799058325,0.0023660566,0.9494823158
-0.0600420158,0.2152489438,0.0276028231,0.9743207534
-0.1530494635,0.264726242,0.0417044173,0.9511869568
-0.1372903824,0.5472192502,-0.0186111959,0.8254429476
-0.2356783319,-0.0345556112,-0.0021683099,0.9712141525
-0.1699200134,0.0151801742,0.0541321556,0.983852865
-0.1283230851,0.0078521488,0.0604232989,0.9898588574
-0.2052553827,-0.152263366,0.1729522148,0.9511958987
-0.0972995367,-0.0286109373,0.137098198,0.9853518661
-0.1807517062,-0.0293271374,0.179830821,0.9665038145
-0.1286199153,-0.2582396721,-0.0133111013,0.9573881237
-0.1988016179,-0.0357976047,0.0396447362,0.9785830296
-0.1471070096,-0.0655687285,0.0221089728,0.9866972507
-0.1023345004,-0.1046138321,0.067671047,0.9869165245
-0.2154648655,0.078265665,0.0042303309,0.9733609228
0.0021921771,-0.2567499011,-0.0298410239,0.9660145953
-0.0664004795,-0.0086863962,0.0114622415,0.9976894008
-0.1829176011,0.305466315,0.0553545986,0.9328276191
-0.0810673085,-0.1909050162,0.0066515085,0.9782326535
-0.1521248851,0.1367741794,0.0239378741,0.9785590559
-0.1313632774,0.1165282213,0.0133360488,0.9843713827
-0.136549092,-0.0983819962,-0.0584075499,0.9840040072
-0.1841967536,0.1258450311,0.0245757868,0.9744899273
-0.1192093395,0.3541479678,0.0504542116,0.9261872128
-0.3380289354,0.1202450258,0.0271334163,0.9330280652
-0.105964896,0.0926825562,0.0596583732,0.9882420061
-0.0929097043,0.0850540386,0.0500488518,0.9907717767
-0.0084010045,0.0665150356,-0.0126174556,0.997670273
-0.2735491314,0.3814451378,-0.0402587792,0.8820712585
-0.1912965139,0.1528390603,0.0325807185,0.9690120574
-0.0268831397,-0.0338008655,0.07360953,0.9963515627
-0.185994197,0.6712378121,-0.0411625428,0.7163460525
-0.108985956,-0.0946587391,0.0283665349,0.9891193689
-0.1192315395,0.3615367202,-0.0446942935,0.9236219345
-0.0765500671,0.0586776248,-0.0011106057,0.9953370235
-0.0734002133,0.3907988338,0.0044625471,0.9175340624
-0.0391306649,0.4669652027,-0.0499537399,0.8819960059
-0.0835331603,0.1681218681,-0.0808514459,0.9788872728
-0.0833247309,-0.5653904865,0.0562378545,0.8186744972
-0.0435735057,-0.3500782813,-0.0180738462,0.935531876
-0.0995322143,-0.3430751361,-0.0202920451,0.9337992414
-0.0981399639,-0.0291106177,0.0072916972,0.9947200364
-0.0762661904,0.5282758918,-0.0324050596,0.8450195273
-0.2300870661,-0.0845226831,0.1671444214,0.9549757123
0.0046300545,-0.2432791593,-0.1065685155,0.964073113
0.0836727622,-0.1105108293,0.0957877936,0.985703264
-0.1002223232,0.0765331088,0.0187402013,0.991840196
-0.1652228613,0.0200763698,0.0691058075,0.9836273341
-0.2025885222,0.2817160979,-0.0074382698,0.9378371961
-0.0143167122,0.1729194155,0.1048179371,0.9792380255
-0.1327778485,-0.2068674798,0.1612712395,0.9558072355
-0.0467574085,0.3843312209,0.049147361,0.9206996359
-0.0084614056,0.4521577711,-0.0161442645,0.8917517288
-0.1637441069,0.1514012235,0.0865771778,0.9709634018
-0.2600662527,-0.0527885109,0.0878975929,0.9601317266
-0.2305549871,0.4236471367,-0.0736116993,0.8728967995
-0.1638113518,0.6442892497,-0.0568824664,0.7448634651
-0.087249073,0.8243163907,0.0178426957,0.5590812825
-0.1093999084,0.7066841301,-0.0475517616,0.6974008972
-0.155423875,0.7820895535,-0.2355444089,0.5556063525
-0.2114267804,0.7974722712,-0.1647676953,0.5405444721
-0.0817458204,0.7157828221,-0.0529452562,0.6914980413
-0.039951866,-0.0111777103,-0.0213026602,0.99891196
-0.1673350191,-0.1705598525,0.1564435131,0.9583495004
-0.0619193401,-0.1577384718,0.1533782212,0.9735295049
-0.0538459493,0.0834955692,0.0080460847,0.9950197811
-0.0812328667,-0.5386453936,0.0853053624,0.8342573348
-0.1083562444,0.0836103206,0.0340326556,0.9900050602
-0.0057387631,-0.0848585697,0.0699273975,0.9939196394
-0.0263136443,0.3413864725,-0.0365577713,0.9388431158
-0.1840503495,0.0904673468,-0.1153857458,0.9719193711
-0.0832981395,0.5030876863,-0.1213175329,0.8516139286
-0.1254583218,0.2552795821,0.0342619182,0.9580807178
-0.2335360863,0.3804649824,0.0512536035,0.8933534388
-0.2486263503,0.361090864,-0.0265632891,0.8983833879
-0.122805828,0.5477528202,-0.100834121,0.8214122468
0.0552067281,0.2841854597,-0.1037725057,0.9515367158
-0.2329156736,-0.0681311163,0.0123661231,0.9700286185
-0.1196513507,0.2555006536,-0.0178776428,0.9592097659
0.0041237406,0.0957945327,0.0314980487,0.9948941026
-0.2440725284,-0.155725492,0.1222890041,0.9493279668
-0.1672698577,-0.1409668923,0.1376437604,0.9660244983
-0.0256689062,0.0969401648,0.045198612,0.993931989
-0.0297377556,0.2790096171,0.0837514743,0.9561668271
-0.1485848179,0.1494179001,0.0107971564,0.9774867089
-0.2889039732,0.2611880094,0.0157702977,0.9209053208
-0.138625708,0.4156748806,-0.0546757036,0.897222315
-0.120922627,-0.0500425478,-0.0421435835,0.9905035994
-0.0032361635,0.0090659006,0.0174940715,0.9998006272
-0.0523272619,0.1880124263,0.0468166493,0.9796537065
-0.0514867123,0.247512665,0.2018531466,0.946225089
-0.0478329765,0.2909805105,0.0120151791,0.9554569604
-0.038563792,0.0697671813,0.0412274826,0.9959646933
-0.1186144459,0.3125714391,0.0399732477,0.9416113071
-0.1548128035,-0.0008737858,0.0584070858,0.9862154149
-0.1819072506,0.4940345992,-0.0080996246,0.8501611418
-0.0551200559,-0.3315363594,0.1258528966,0.9333844208
-0.0065692036,-0.0638360673,0.0859737208,0.9942285064
-0.0336460773,-0.5322649334,0.1190070665,0.8374958694
-0.1137006211,0.0474944619,0.0036707403,0.992372396
-0.1892031035,-0.1930261143,0.1531402298,0.950521535
0.0109887843,-0.2519991454,0.0860278611,0.9638334358
-0.2749801666,-0.148050608,0.1313112659,0.9408635848
-0.098042271,-0.1995468639,-0.0079513846,0.9749387367
-0.2345252211,0.0009540592,0.1589571976,0.9590253487
-0.2392508127,0.2714687889,0.076110071,0.9291237899
-0.2467301684,-0.072620035,0.0790497753,0.9631208086
-0.1268167937,0.1488096637,-0.0289036665,0.9802743313
-0.0052662157,0.3925238528,-0.1437118636,0.9084295339
-0.2776035114,0.2950807742,-0.001948321,0.9142537069
-0.0263848789,0.4326229846,-0.1059395102,0.8949402227
-0.0700474381,0.0009480931,-0.044465393,0.9965516977
-0.1471709422,-0.4695416529,0.060976559,0.8684199833
-0.1114311714,0.0763641269,-0.0103212148,0.9907800396
-0.1022956599,0.0180867823,0.0080314747,0.9945571696
-0.1764379085,0.2880177177,0.0507790643,0.9398600692
-0.2077626861,0.0183787367,0.0138288254,0.9779088172
-0.201542378,0.2745919307,0.0481015123,0.9389708195
-0.1797468175,-0.117178243,0.0466428898,0.9755945828
0.0516737858,-0.2283624169,-0.0335656986,0.9716242977
-0.1480088159,0.1068401261,0.0336096881,0.9826235114
-0.1837797963,0.2975632595,0.1050984222,0.9309325558
0.0150825481,0.2543558669,-0.0663486949,0.9647141864
-0.1231738484,-0.1177434082,0.0474829394,0.9842306991
-0.1625286449,-0.0379061773,0.0622939345,0.9840056023
-0.0529320324,-0.3156772596,0.1508175048,0.9353075155
-0.1250731805,0.4669006447,0.0130236101,0.8753232894
-0.0960034031,-0.5007625435,0.0794208198,0.8565702376
-0.0059295676,-0.2172321573,-0.0428857053,0.975159397
-0.1421198051,-0.1273074218,0.2473636254,0.9499505393
-0.0874439187,-0.558413776,0.0345052682,0.8242190202
-0.271001779,-0.0894734799,0.0710024559,0.9557777872
0.2057164842,0.3143723609,-0.0063667288,0.9267201373
-0.23664647,0.171113248,-0.0074830288,0.9563800021
-0.2110026985,0.1197133656,0.0508418226,0.9687939326
-0.169477787,-0.0723058855,0.0196613539,0.9826813168
0.0600474744,-0.3654940128,0.1370667185,0.9187062438
-0.0668920878,-0.3835854102,0.0823102078,0.9173945239
-0.0791530675,0.1312514258,-0.0545298769,0.9866784442
-0.0630914514,-0.0446042495,-0.016048778,0.9968813206
-0.1914417922,0.613704283,-0.0110593077,0.7658947467
-0.20013091,0.2320467011,0.0074678171,0.9518645793
-0.08359339,0.5239773147,-0.0528088726,0.8459734862
0.0533891372,0.362637607,0.0185039329,0.9302156683
-0.2013346808,-0.0342367829,0.0030204671,0.9789193363
-0.1114343196,-0.1981157726,0.0780373286,0.9706918692
-0.235850875,-0.1896598161,0.1781188843,0.9363104128
-0.1121505612,-0.4645559864,0.0966873435,0.8730759375
-0.2924400232,0.3566817806,-0.0054312952,0.8872583832
0.0568756577,-0.2046676202,0.1545980038,0.9648708682
-0.0979081667,-0.1815334803,0.0258227499,0.9781578477
0.0459867878,-0.1419073968,0.0714880093,0.9862235915
-0.148558341,-0.1550314009,-0.0249731058,0.9763565098
-0.0126698007,0.2047285969,0.0274466938,0.978351862
0.0541759262,0.1990102057,-0.0323606345,0.9779635495
-0.1630670174,0.4718114153,-0.0639228,0.8641278965
-0.0382053548,0.4364081857,-0.0803693779,0.8953373954
-0.0911799905,0.2238736981,0.0122744383,0.9702660064
-0.1434895946,0.2102674416,-0.0510977327,0.9657056263
-0.1984023968,0.2874538616,-0.0261154201,0.9366561662
-0.0467487713,0.2203874287,-0.1061022172,0.9684969017
-0.2182395903,0.4140791396,-0.0700762143,0.8809082222
-0.2424250767,0.2771855517,0.0492701267,0.9284237831
-0.1020388784,0.0150684015,0.0977293356,0.9898535189
-0.04953303,-0.098857192,0.0367241338,0.9931893446
-0.1513553216,-0.0755998848,0.1429085463,0.97516838
-0.1588242798,-0.010977415,0.0972744425,0.9824418691
-0.062927681,-0.5445110153,0.0327519471,0.8357483062
-0.1959462994,0.1696806292,0.047820604,0.964638128
-0.1058148019,0.134110187,-0.0027336557,0.9852970176
-0.1825391784,0.0857589622,0.0620905587,0.9774812591
0.0008235058,0.0867994268,0.1593936842,0.983391497
-0.1411318817,-0.3115235274,0.0437006866,0.9386826646
-0.0633220384,-0.0117382916,0.1313331351,0.9892442272
-0.0282418652,-0.3219603475,-0.0183156497,0.9461545744
-0.0257319971,-0.1570132911,0.2404151959,0.9575412358
-0.1006451885,-0.1655744208,0.0403947505,0.9802162617
-0.0117180043,0.1789155607,-0.0105506344,0.9837380753
-0.1119405534,-0.1387363788,0.0007064574,0.983982231
-0.1174148174,-0.0407869645,0.1531656463,0.980352216
-0.2591861243,-0.0718354626,0.1682626134,0.9483406066
-0.1691128683,-0.0951499646,-0.0514700831,0.9796418508
-0.1029664157,-0.0096161787,-0.0346780982,0.9940336389
-0.039341602,0.2090981935,0.0177109332,0.9769424276
-0.1237272713,0.492543824,0.026384285,0.8610435857
-0.013519428,-0.2932825808,0.0852004583,0.9521257473
-0.1368732535,0.053897834,0.0170022937,0.9889750543
-0.1585545535,-0.0067801114,0.0978750653,0.9824637188
-0.0859984957,0.1604899421,-0.004311404,0.9832744559
-0.0359655646,0.3455360922,-0.0377955672,0.9369539973
-0.066641079,0.1063681041,0.0473535451,0.9909603616
-0.123121659,0.1071714054,-0.0008157394,0.9865873908
-0.0930568517,0.3438657845,-0.0168349423,0.9342447938
-0.2403003851,0.419337847,-0.0760504056,0.8721397901
-0.2100250211,0.43349615,-0.0860167399,0.8721076484
-0.1262247842,0.4942120114,-0.1122935648,0.8527672611
-0.1860733318,0.4739612795,-0.0174964985,0.8604831756
-0.192822386,0.7990550983,-0.1553607265,0.5478991441
-0.1650192457,0.5770996355,-0.0799335875,0.7958236263
-0.1393695171,0.4475425134,-0.0153635086,0.8832020169
-0.2049319822,0.3056014872,-0.078769005,0.9265020603
-0.1595298774,0.3217660666,-0.0483000141,0.9320321612
-0.1235460287,0.2239638241,-0.0200855931,0.9665263352
-0.2104220643,-0.0696630829,0.0802212722,0.971820025
-0.1478057445,0.0304680885,-0.0112907554,0.9884825134
0.0727910229,-0.169522543,0.1057963845,0.9771236915
-0.0215105585,0.1310661779,0.0055285148,0.9911248109
-0.1250354741,0.0172357758,0.0139585129,0.9919043388
-0.1280888817,-0.1685629439,0.121934425,0.9696967427
-0.1012712377,-0.1194185428,0.0651278275,0.9855159646
-0.1497953734,0.3187331892,-0.1017241506,0.9303884675
-0.1715447371,0.545899941,-0.0266063624,0.8196692954
-0.106448272,-0.0117016318,0.0151671947,0.9941336902
-0.1727578873,0.0819048108,-0.0339292514,0.9809664231
-0.0361218011,-0.2178538101,0.0450480741,0.9742718313
-0.0076812448,0.2246178199,-0.0528497097,0.9729823942
-0.0814690855,-0.0157242651,0.0130598267,0.9964662446
0.049585498,0.2098655685,0.0541503271,0.9749694682
-0.0806294791,-0.026034621,0.1112856458,0.9901699822
-0.0435776375,0.023212416,0.0200595675,0.9985788837
-0.1249052892,0.0630975825,0.0132253182,0.9900719446
-0.0727603901,-0.1602631103,0.0584305181,0.9826533161
-0.1850134721,0.2841343816,0.018867357,0.9405751931
-0.054353667,-0.1660657888,0.0641534472,0.9825233665
-0.057521343,0.5128183393,-0.1175110717,0.8484690848
-0.1033454406,-0.0947854702,0.1020140918,0.9848495119
-0.0122104314,0.3385401236,-0.0493080609,0.9395798012
-0.0731103168,-0.1096372805,0.0183412297,0.9911095542
-0.0401074225,-0.0243642657,0.0037335248,0.9988913044
-0.0716792433,0.272728245,-0.0135605911,0.9593213803
-0.0980317633,0.0678218552,0.0085962665,0.9928323503
-0.1309006822,-0.1127402054,0.0938257384,0.9804852851
-0.2221239155,-0.2610856428,0.1131011708,0.9325788994
-0.1971141415,0.4019761022,0.0402423691,0.8932758876
-0.1641175384,0.3492653637,-0.0208141093,0.9223046801
-0.1101502835,0.6254004681,-0.0150410732,0.7723438127
-0.1309178922,0.7725001133,-0.0896392013,0.6148731204
-0.161722562,0.3244586175,0.0168961239,0.9318191586
-0.1407291004,0.7129165157,-0.118456827,0.6766929208
-0.3087656973,0.5263654247,0.0129224092,0.7921086727
-0.0974487342,0.8273443934,-0.0035827178,0.5531656121
-0.1290529704,-0.0571329845,-0.0324046436,0.9894600011
-0.1272243233,0.12829488,-0.0157638467,0.9834154269
-0.1371342581,0.1789134946,0.0435671756,0.9732862207
-0.0387996858,0.1900733321,-0.0617616291,0.9790568001
0.0852836463,0.1354170586,-0.012307275,0.9870346757
-0.2349412349,0.4746607621,-0.0618776546,0.8459733813
-0.1871521346,0.0786408121,0.1184481723,0.9719875171
-0.2189266514,0.2349320907,0.0719138759,0.9443020815
-0.1287279233,0.652361997,0.0283011585,0.7463592379
-0.1183107895,0.4065649142,-0.0818271857,0.902226074
-0.064753642,0.28774468,0.0422930302,0.9545791115
-0.1210850718,0.3803207974,0.0107379304,0.9168310635
-0.0994499924,-0.2791394075,0.003206057,0.9550814729
-0.1506892106,0.1526503241,0.0364193597,0.9760452248
-0.1200117659,-0.0269679702,0.0595290284,0.9906191008
-0.0040637119,0.4331246653,-0.0378094954,0.9005315009
0.0404930446,0.4374246633,-0.0721450772,0.8954412666
-0.1676737449,0.5059995614,-0.0481196908,0.8447096563
-0.0835016827,0.1066739134,0.0366488511,0.9901035349
-0.1148344407,0.8042675539,-0.0728197632,0.5785016828
-0.2572043872,0.4202441386,0.0635867873,0.8678695369
-0.1845747375,0.8218989764,-0.1857177137,0.505888589
-0.163808084,0.5152481387,-0.0130844774,0.8411391612
-0.1298600675,0.7365956908,-0.1131335186,0.6540366852
-0.1616816892,0.6433101764,-0.0886929268,0.7430643625
-0.1174394918,0.7591865513,-0.0444487307,0.6386454534
-0.2888642186,0.1252300375,0.0473459337,0.9479626993
-0.2156194895,0.249091488,0.0444155251,0.9431272199
-0.1023383277,0.0774974586,0.0388405735,0.990965399
-0.1159004442,0.2477032403,0.0524786232,0.9604458349
-0.0375633159,0.4808692008,-0.0416863774,0.8749949087
-0.0467958477,0.2005033181,-0.0568796029,0.9769203057
-0.2652362015,0.3192589323,-0.0270390438,0.909391212
-0.0771856683,0.367582361,-0.0143797149,0.9266708215
-0.0099040873,-0.2585552621,0.1932865473,0.9464097385
-0.1592927319,0.423184914,0.0513103609,0.8904535911
-0.2565022927,0.1663214798,0.0484759417,0.950891073
-0.1485678592,0.4133877137,0.057754682,0.8964946161
-0.0703157345,0.6047510724,-0.0474943311,0.791881397
-0.0592498111,0.668884662,-0.0559508952,0.7388858342
0.0726842997,0.3232979907,-0.0088196469,0.943460445
-0.0594876625,0.4783536266,-0.0236720014,0.875830272
-0.1205225263,-0.0667274432,0.0291598109,0.9900360992
-0.2155112074,0.2461452646,0.0642828922,0.9427805348
-0.2094354334,0.408272106,-0.0662842449,0.8860345073
-0.2096854305,0.717762888,-0.1051711766,0.655581787
-0.2104608118,0.7324969889,-0.0720956622,0.6433946583
-0.2748512764,0.7379648292,-0.0342424815,0.6153796808
-0.1078007923,0.8256853236,-0.0549832767,0.5509988153
-0.3070609329,0.4738085874,-0.0203856925,0.8251081859
-0.2328490298,0.6676987612,-0.0552280952,0.7049181762
-0.1242447681,0.7350242685,0.0032561725,0.6665523499
-0.1928126069,0.2693036644,-0.0374475421,0.9428130825
-0.0902929188,0.5463558917,-0.0305118829,0.8321126316
-0.1761170921,0.4690517399,-0.0823548963,0.8615050442
-0.0538980433,0.6677276477,0.0535225561,0.7405202208
-0.0702665481,0.2501893737,-0.0094638974,0.9655973951
-0.2258543503,0.4284065182,-0.0658729031,0.8724210151
-0.0299895107,0.3952421434,-0.0796114432,0.9146290473
-0.1015754573,0.4592806096,-0.0568428906,0.880631974
-0.0739580393,0.6310102799,-0.0095275238,0.7721823098
0.040795829,0.4202065792,-0.096382826,0.9013725453
-0.1218814288,-0.1941871145,0.0601184211,0.9715050483
0.00033992,-0.2976611907,0.1393264473,0.9444500266
0.0200984583,-0.2626703802,0.1188803845,0.9573232426
-0.0075954507,-0.3580439678,0.1116301701,0.9269765613
-0.2298075192,0.6833791599,-0.1503466934,0.6764446549
-0.0265095068,0.4132989055,-0.1329101516,0.9004532972
0.0343603172,-0.2899161109,0.1960681171,0.9361224938
-0.0836038398,0.0713910929,0.0213268634,0.9937096536
-0.0861715597,-0.214059077,0.0673242488,0.9706804984
-0.1287954016,0.2788409817,0.0097740146,0.9516112277
-0.1046991154,0.7481373856,0.0272106777,0.6546664288
-0.1623281555,0.1423019738,0.0348460995,0.9757999112
-0.1683704525,0.5536176983,0.008649022,0.8155268949
-0.0660801734,0.5615474268,0.0066327753,0.8247750733
-0.1755097806,0.5018013733,-0.0831289224,0.8429005141
-0.2079535546,0.5534340646,-0.0517270941,0.8048542761
-0.0610296122,0.5551729632,-0.080148498,0.8256116455
-0.0413202595,-0.3507614531,0.1880027101,0.9164682256
-0.1622121946,0.4206254096,0.0187483449,0.8924180513
-0.2347883012,0.4208019994,-0.0757267593,0.8729637079
-0.1261824869,0.6028113212,-0.0273124047,0.7873694246
-0.186627133,0.6899526543,-0.0396235549,0.6982590412
-0.2318667475,0.4149430959,-0.0703988629,0.876985752
-0.1826597223,0.3188328364,0.0074025306,0.9300141095
-0.0869945772,0.9266376286,0.056640185,0.361340108
-0.1522884376,0.7799060014,-0.0592528734,0.604188639
-0.0731763556,0.5536946046,-0.009635677,0.8294423967
-0.2343921623,-0.2510145776,0.0387920436,0.9383747593
-0.0846984296,0.1886313564,-0.0177742348,0.9782272092
-0.0954426185,0.1712174985,-0.0138214687,0.9805020367
-0.1454990086,0.6458531635,-0.0971493264,0.7431458948
-0.1462155028,0.7595090666,-0.1714219343,0.6102308869
-0.0487863941,0.8616933763,-0.127216161,0.4887949147
-0.2307981759,0.6333907414,-0.0897633024,0.7331377376
-0.2589074249,0.6343000681,-0.1033128209,0.7210803303
-0.1499721372,0.649601717,-0.0006067348,0.7453359422
-0.2204348832,0.6737691962,0.0232668068,0.704912942
-0.2283494121,0.5383200008,0.0428453254,0.8100817036
-0.0573402218,0.6695777054,0.0286522443,0.7399708654
-0.2269148271,0.7517405503,-0.101591597,0.6107986247
-0.1768993544,0.8020493686,-0.1204040498,0.5576077623
-0.1941918494,0.4102834641,0.0228655626,0.8907492265
-0.0782169075,0.0439102011,0.0295266978,0.9955311063
-0.212273744,0.0476311184,-0.0268144259,0.975680341
-0.2194320745,-0.039192205,0.0682376499,0.9724490531
-0.0915000983,-0.2144176328,0.0675084578,0.9701007256
-0.003162014,-0.1439844068,0.0471389099,0.9884515247
-0.0073676108,-0.4246592243,0.0938126719,0.9004496012
-0.1952468498,0.2774702341,0.0136995612,0.9405856017
-0.1294042306,0.7273009463,-0.0864462746,0.6684421969
-0.169262819,0.6252444599,0.071090322,0.7585286549
-0.2089539366,0.5217012864,-0.0798373153,0.8232812338
-0.1387337865,0.7990551281,-0.0107767598,0.5849340918
-0.2097386751,-0.2341097574,0.0761449096,0.9462580326
-0.1155970227,-0.1555289315,0.0558404849,0.9794538913
-0.2171234962,-0.3022557567,0.1791404353,0.9107181617
0.0138679331,0.3082796971,-0.1225682675,0.9432647213
-0.1331381667,-0.1317401671,0.1366915614,0.97274569
-0.0514045399,-0.3350607691,0.1755118721,0.9242767037
-0.1055817919,-0.3687954804,0.1321072585,0.9139967619
-0.1033540415,-0.290884712,0.0910687835,0.9467895878
-0.2152189073,0.2820651738,0.081548525,0.9313806466
-0.1975393079,0.418800784,0.0108014511,0.8862660227
-0.1776724878,-0.2700394664,0.0949532656,0.9415386642
-0.2166079641,0.2954899207,-0.001244993,0.9304650289
-0.1866033703,0.3939410185,0.0195314444,0.899782294
-0.1949504537,0.5262032449,-0.0834506685,0.8234928861
-0.1448816579,0.8343238134,-0.1667473894,0.5050825083
-0.0570375026,0.8990940554,-0.0937778081,0.4237715471
-0.131375407,0.6456908909,-0.0245765164,0.7518110455
-0.1519532928,0.4846035655,-0.0265767452,0.8610245339
0.007970238,0.6796127327,0.0755265816,0.7296292348
-0.2423854587,0.4950437372,0.1080440542,0.8273496703
-0.1258182141,0.4852767333,0.0022837366,0.8652578254
-0.1420297114,0.5485361927,0.0628486349,0.8215750915
-0.1702046903,0.7157175304,-0.0689005908,0.6738186136
-0.1638188895,0.4516733763,-0.1599877449,0.8622983891
-0.2448249798,0.298019205,0.0673376664,0.9201689822
-0.1300816368,0.1386244562,0.0115575418,0.9816967248
-0.1311954196,0.3030694397,-0.0696478065,0.9413213482
-0.1681762385,0.541964917,-0.0158394339,0.8232495873
-0.0974487342,0.8273443934,-0.0035827178,0.5531656121
-0.2215536051,0.6032346035,0.0440309331,0.7649073632
-0.2057258466,0.5838311974,0.0156573056,0.7852215617
-0.0945961865,0.6953318927,-0.1183958369,0.7025294024
-0.0757573723,0.8042778472,-0.0274574146,0.588764947
